agent,participant,round,attempt_id,agent_step,attempt_recolor_step,state_before,region,old_color,new_color,source_step,is_final_attempt
human,Rex,12,1,121,3,1 3 3 0 0 3 3 3 0 1 1 3 0 0 2 0 3 2 1 2 0 1 1 3 1 0 3 1 2 0 2 2 0 2 2 1 2 1 2 1 0 3 3 3 1,26,3,0,133,True
human,Rex,12,1,122,4,1 3 3 0 0 3 3 3 0 1 1 3 0 0 2 0 3 2 1 2 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 0 3 3 3 1,6,3,0,134,True
human,Rex,12,1,123,5,1 3 3 0 0 3 0 3 0 1 1 3 0 0 2 0 3 2 1 2 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 0 3 3 3 1,7,3,2,135,True
human,Rex,12,1,124,6,1 3 3 0 0 3 0 2 0 1 1 3 0 0 2 0 3 2 1 2 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 0 3 3 3 1,7,2,0,136,True
human,Rex,12,1,125,7,1 3 3 0 0 3 0 0 0 1 1 3 0 0 2 0 3 2 1 2 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 0 3 3 3 1,20,0,3,137,True
human,Rex,12,1,126,8,1 3 3 0 0 3 0 0 0 1 1 3 0 0 2 0 3 2 1 2 3 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 0 3 3 3 1,3,0,1,138,True
human,Rex,12,1,127,9,1 3 3 1 0 3 0 0 0 1 1 3 0 0 2 0 3 2 1 2 3 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 0 3 3 3 1,40,0,2,139,True
human,Rex,12,1,128,10,1 3 3 1 0 3 0 0 0 1 1 3 0 0 2 0 3 2 1 2 3 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 1,6,0,2,140,True
human,Rex,12,1,129,11,1 3 3 1 0 3 2 0 0 1 1 3 0 0 2 0 3 2 1 2 3 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 1,19,2,0,141,True
human,Rex,12,1,130,12,1 3 3 1 0 3 2 0 0 1 1 3 0 0 2 0 3 2 1 0 3 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 1,7,0,3,142,True
human,Rex,12,1,131,13,1 3 3 1 0 3 2 3 0 1 1 3 0 0 2 0 3 2 1 0 3 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 1,20,3,0,143,True
human,Rex,12,1,132,14,1 3 3 1 0 3 2 3 0 1 1 3 0 0 2 0 3 2 1 0 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 1,44,1,3,144,True
human,Rex,12,1,133,15,1 3 3 1 0 3 2 3 0 1 1 3 0 0 2 0 3 2 1 0 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 3,5,3,1,145,True
human,Rex,12,1,134,16,1 3 3 1 0 1 2 3 0 1 1 3 0 0 2 0 3 2 1 0 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 3,10,1,3,146,True
human,Rex,12,1,135,17,1 3 3 1 0 1 2 3 0 1 3 3 0 0 2 0 3 2 1 0 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 3,6,2,0,147,True
human,Rex,12,1,136,18,1 3 3 1 0 1 0 3 0 1 3 3 0 0 2 0 3 2 1 0 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 3,6,0,2,148,True
human,Rex,12,1,137,19,1 3 3 1 0 1 2 3 0 1 3 3 0 0 2 0 3 2 1 0 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 2 1 2 1 2 3 3 3 3,36,2,0,149,True
human,Rex,12,1,138,20,1 3 3 1 0 1 2 3 0 1 3 3 0 0 2 0 3 2 1 0 0 1 1 3 1 0 0 1 2 0 2 2 0 2 2 1 0 1 2 1 2 3 3 3 3,25,0,3,150,True
human,Rex,12,1,139,21,1 3 3 1 0 1 2 3 0 1 3 3 0 0 2 0 3 2 1 0 0 1 1 3 1 3 0 1 2 0 2 2 0 2 2 1 0 1 2 1 2 3 3 3 3,25,3,1,151,True
human,Rex,12,1,140,22,1 3 3 1 0 1 2 3 0 1 3 3 0 0 2 0 3 2 1 0 0 1 1 3 1 1 0 1 2 0 2 2 0 2 2 1 0 1 2 1 2 3 3 3 3,25,1,2,152,True
human,Rex,12,1,141,23,1 3 3 1 0 1 2 3 0 1 3 3 0 0 2 0 3 2 1 0 0 1 1 3 1 2 0 1 2 0 2 2 0 2 2 1 0 1 2 1 2 3 3 3 3,14,2,0,153,True
human,Rex,13,1,142,1,1 3 1 3 1 3 3 1 2 0 1 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 1 3 1 1 2 0 0 1 0 0 0 2 0 0,4,1,2,155,True
human,Rex,13,1,143,2,1 3 1 3 2 3 3 1 2 0 1 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 1 3 1 1 2 0 0 1 0 0 0 2 0 0,36,0,3,156,True
human,Rex,13,1,144,3,1 3 1 3 2 3 3 1 2 0 1 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 1 3 1 1 2 3 0 1 0 0 0 2 0 0,41,0,1,157,True
human,Rex,13,1,145,4,1 3 1 3 2 3 3 1 2 0 1 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 1 3 1 1 2 3 0 1 0 0 1 2 0 0,9,0,1,158,True
human,Rex,13,1,146,5,1 3 1 3 2 3 3 1 2 1 1 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 1 3 1 1 2 3 0 1 0 0 1 2 0 0,31,1,0,159,True
human,Rex,13,1,147,6,1 3 1 3 2 3 3 1 2 1 1 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 1 2 3 0 1 0 0 1 2 0 0,1,3,0,160,True
human,Rex,13,1,148,7,1 0 1 3 2 3 3 1 2 1 1 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 1 2 3 0 1 0 0 1 2 0 0,10,1,2,161,True
human,Rex,13,1,149,8,1 0 1 3 2 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 1 2 3 0 1 0 0 1 2 0 0,34,1,2,162,True
human,Rex,13,1,150,9,1 0 1 3 2 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 2 2 3 0 1 0 0 1 2 0 0,4,2,1,163,True
human,Rex,13,1,151,10,1 0 1 3 1 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 2 2 3 0 1 0 0 1 2 0 0,34,2,0,164,True
human,Rex,13,1,152,11,1 0 1 3 1 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 0 2 3 0 1 0 0 1 2 0 0,39,0,1,165,True
human,Rex,13,1,153,12,1 0 1 3 1 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 0 2 3 0 1 1 0 1 2 0 0,39,1,0,166,True
human,Rex,13,1,154,13,1 0 1 3 1 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 0 2 3 0 1 0 0 1 2 0 0,34,0,3,167,True
human,Rex,13,1,155,14,1 0 1 3 1 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 3 2 3 0 1 0 0 1 2 0 0,8,2,1,168,True
human,Rex,13,1,156,15,1 0 1 3 1 3 3 1 1 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 3 2 3 0 1 0 0 1 2 0 0,8,1,2,169,True
human,Rex,13,1,157,16,1 0 1 3 1 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 3 2 3 0 1 0 0 1 2 0 0,36,3,1,170,True
human,Rex,13,1,158,17,1 0 1 3 1 3 3 1 2 1 2 3 3 1 2 1 0 3 1 3 2 0 0 3 0 3 2 2 0 2 1 0 3 1 3 2 1 0 1 0 0 1 2 0 0,38,1,3,171,True
human,Rex,14,1,159,1,3 3 0 2 2 0 1 1 3 2 3 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 3,9,2,0,173,True
human,Rex,14,1,160,2,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 3,19,2,1,174,True
human,Rex,14,1,161,3,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 1 1 1 0 1 3 3 2 2 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 3,15,1,2,175,True
human,Rex,14,1,162,4,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 2 1 1 0 1 3 3 2 2 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 3,18,0,1,176,True
human,Rex,14,1,163,5,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 2 1 1 1 1 3 3 2 2 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 3,18,1,0,177,True
human,Rex,14,1,164,6,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 2 1 1 0 1 3 3 2 2 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 3,23,2,1,178,True
human,Rex,14,1,165,7,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 2 1 1 0 1 3 3 2 1 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 3,44,3,0,179,True
human,Rex,14,1,166,8,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 2 1 1 0 1 3 3 2 1 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 0,36,1,0,180,True
human,Rex,14,1,167,9,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 2 1 1 0 1 3 3 2 1 1 1 0 0 0 1 2 2 3 1 0 2 0 2 1 0 2 3 2 3 0,31,2,3,181,True
human,Rex,15,1,168,1,0 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 0 3 2 3 1 3 1 1 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,27,1,0,183,True
human,Rex,15,1,169,2,0 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 0 3 2 3 1 3 1 0 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,23,3,0,184,True
human,Rex,15,1,170,3,0 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 0 3 2 0 1 3 1 0 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,20,0,3,185,True
human,Rex,15,1,171,4,0 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 3 3 2 0 1 3 1 0 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,0,0,2,186,True
human,Rex,15,1,172,5,2 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 3 3 2 0 1 3 1 0 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,32,3,0,187,True
human,Rex,15,1,173,6,2 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 3 3 2 0 1 3 1 0 1 3 1 0 0 1 3 3 1 1 1 1 2 3 3 0 0,2,1,3,188,True
human,Rex,15,1,174,7,2 2 3 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 3 3 2 0 1 3 1 0 1 3 1 0 0 1 3 3 1 1 1 1 2 3 3 0 0,42,3,1,189,True
human,Rex,15,1,175,8,2 2 3 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 3 3 2 0 1 3 1 0 1 3 1 0 0 1 3 3 1 1 1 1 2 3 1 0 0,10,0,2,190,True
human,Rex,15,1,176,9,2 2 3 2 1 2 1 0 3 2 2 2 0 1 2 0 0 0 3 3 3 3 2 0 1 3 1 0 1 3 1 0 0 1 3 3 1 1 1 1 2 3 1 0 0,14,2,3,191,True
human,Rex,15,1,177,10,2 2 3 2 1 2 1 0 3 2 2 2 0 1 3 0 0 0 3 3 3 3 2 0 1 3 1 0 1 3 1 0 0 1 3 3 1 1 1 1 2 3 1 0 0,27,0,2,192,True
human,Rex,15,1,178,11,2 2 3 2 1 2 1 0 3 2 2 2 0 1 3 0 0 0 3 3 3 3 2 0 1 3 1 2 1 3 1 0 0 1 3 3 1 1 1 1 2 3 1 0 0,3,2,0,193,True
human,Rex,15,1,179,12,2 2 3 0 1 2 1 0 3 2 2 2 0 1 3 0 0 0 3 3 3 3 2 0 1 3 1 2 1 3 1 0 0 1 3 3 1 1 1 1 2 3 1 0 0,32,0,2,194,True
human,Rex,15,1,180,13,2 2 3 0 1 2 1 0 3 2 2 2 0 1 3 0 0 0 3 3 3 3 2 0 1 3 1 2 1 3 1 0 2 1 3 3 1 1 1 1 2 3 1 0 0,39,1,0,195,True
human,Rex,15,1,181,14,2 2 3 0 1 2 1 0 3 2 2 2 0 1 3 0 0 0 3 3 3 3 2 0 1 3 1 2 1 3 1 0 2 1 3 3 1 1 1 0 2 3 1 0 0,10,2,0,196,True
human,Rex,15,1,182,15,2 2 3 0 1 2 1 0 3 2 0 2 0 1 3 0 0 0 3 3 3 3 2 0 1 3 1 2 1 3 1 0 2 1 3 3 1 1 1 0 2 3 1 0 0,10,0,1,197,True
human,Rex,16,1,183,1,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 1 3 3 1 0 3 3 2 0 1 2 3 2 0 0 2 3 0 3 0 0,26,3,1,199,True
human,Rex,16,1,184,2,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 1 3 1 1 0 3 3 2 0 1 2 3 2 0 0 2 3 0 3 0 0,24,1,2,200,True
human,Rex,16,1,185,3,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 3 1 1 0 3 3 2 0 1 2 3 2 0 0 2 3 0 3 0 0,34,2,3,201,True
human,Rex,16,1,186,4,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 3 1 1 0 3 3 2 0 1 3 3 2 0 0 2 3 0 3 0 0,25,3,2,202,True
human,Rex,16,1,187,5,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 0 3 3 2 0 1 3 3 2 0 0 2 3 0 3 0 0,28,0,1,203,True
human,Rex,16,1,188,6,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 3 3 2 0 1 3 3 2 0 0 2 3 0 3 0 0,8,3,1,204,True
human,Rex,16,1,189,7,3 2 1 0 3 1 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 3 3 2 0 1 3 3 2 0 0 2 3 0 3 0 0,35,3,1,205,True
human,Rex,16,1,190,8,3 2 1 0 3 1 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 3 3 2 0 1 3 1 2 0 0 2 3 0 3 0 0,29,3,1,206,True
human,Rex,16,1,191,9,3 2 1 0 3 1 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 3 0 3 0 0,0,3,0,207,True
human,Rex,16,1,192,10,0 2 1 0 3 1 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 3 0 3 0 0,0,0,3,208,True
human,Rex,16,1,193,11,3 2 1 0 3 1 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 3 0 3 0 0,5,1,3,209,True
human,Rex,16,1,194,12,3 2 1 0 3 3 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 3 0 3 0 0,40,3,2,210,True
human,Rex,16,1,195,13,3 2 1 0 3 3 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 2 0 3 0 0,40,2,0,211,True
human,Rex,16,1,196,14,3 2 1 0 3 3 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,5,3,2,212,True
human,Rex,16,1,197,15,3 2 1 0 3 2 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,1,2,3,213,True
human,Rex,16,1,198,16,3 3 1 0 3 2 3 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,6,3,0,214,True
human,Rex,16,1,199,17,3 3 1 0 3 2 0 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,6,0,1,215,True
human,Rex,16,1,200,18,3 3 1 0 3 2 1 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 1 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,28,1,0,216,True
human,Rex,16,1,201,19,3 3 1 0 3 2 1 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 0 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,28,0,3,217,True
human,Rex,16,1,202,20,3 3 1 0 3 2 1 2 1 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,10,0,3,218,True
human,Rex,16,1,203,21,3 3 1 0 3 2 1 2 1 1 3 1 3 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,12,3,1,219,True
human,Rex,16,1,204,22,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 3 2 0 1 3 1 2 0 0 2 0 0 3 0 0,30,3,2,220,True
human,Rex,16,1,205,23,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 2 2 0 1 3 1 2 0 0 2 0 0 3 0 0,32,0,3,221,True
human,Rex,16,1,206,24,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 2 2 3 1 3 1 2 0 0 2 0 0 3 0 0,31,2,0,222,True
human,Rex,16,1,207,25,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 2 0 3 1 3 1 2 0 0 2 0 0 3 0 0,42,3,2,223,True
human,Rex,16,1,208,26,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 2 0 3 1 3 1 2 0 0 2 0 0 2 0 0,36,2,0,224,True
human,Rex,16,1,209,27,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 2 0 3 1 3 1 0 0 0 2 0 0 2 0 0,36,0,2,225,True
human,Rex,16,1,210,28,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 2 0 3 1 3 1 2 0 0 2 0 0 2 0 0,31,0,2,226,True
human,Rex,16,1,211,29,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 2 2 3 1 3 1 2 0 0 2 0 0 2 0 0,42,2,0,227,True
human,Rex,16,1,212,30,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 1 2 2 3 1 3 1 2 0 0 2 0 0 0 0 0,29,1,0,228,True
human,Rex,16,1,213,31,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 0 2 2 3 1 3 1 2 0 0 2 0 0 0 0 0,37,0,3,229,True
human,Rex,16,1,214,32,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 0 2 2 3 1 3 1 2 3 0 2 0 0 0 0 0,31,2,1,230,True
human,Rex,16,1,215,33,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 0 2 1 3 1 3 1 2 3 0 2 0 0 0 0 0,31,1,2,231,True
human,Rex,16,1,216,34,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 0 2 2 3 1 3 1 2 3 0 2 0 0 0 0 0,42,0,1,232,True
human,Rex,16,1,217,35,3 3 1 0 3 2 1 2 1 1 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 0 2 2 3 1 3 1 2 3 0 2 0 0 1 0 0,9,1,0,233,True
human,Rex,16,1,218,36,3 3 1 0 3 2 1 2 1 0 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 0 2 2 3 1 3 1 2 3 0 2 0 0 1 0 0,3,0,1,234,True
human,Rex,16,1,219,37,3 3 1 1 3 2 1 2 1 0 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 1 3 0 2 2 3 1 3 1 2 3 0 2 0 0 1 0 0,27,1,3,235,True
human,Rex,16,1,220,38,3 3 1 1 3 2 1 2 1 0 3 1 1 2 2 3 0 3 2 0 3 2 2 0 2 2 1 3 3 0 2 2 3 1 3 1 2 3 0 2 0 0 1 0 0,20,3,0,236,True
human,Rex,16,1,221,39,3 3 1 1 3 2 1 2 1 0 3 1 1 2 2 3 0 3 2 0 0 2 2 0 2 2 1 3 3 0 2 2 3 1 3 1 2 3 0 2 0 0 1 0 0,8,1,3,237,True
human,Rex,16,1,222,40,3 3 1 1 3 2 1 2 3 0 3 1 1 2 2 3 0 3 2 0 0 2 2 0 2 2 1 3 3 0 2 2 3 1 3 1 2 3 0 2 0 0 1 0 0,8,3,1,238,True
human,Rex,16,1,223,41,3 3 1 1 3 2 1 2 1 0 3 1 1 2 2 3 0 3 2 0 0 2 2 0 2 2 1 3 3 0 2 2 3 1 3 1 2 3 0 2 0 0 1 0 0,44,0,3,239,True
human,Rex,17,1,224,1,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 3 2 1 2 0 1 3 1 3,36,3,0,241,True
human,Rex,17,1,225,2,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 0 2 1 2 0 1 3 1 3,37,2,3,242,True
human,Rex,17,1,226,3,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 0 3 1 2 0 1 3 1 3,18,3,2,243,True
human,Rex,17,1,227,4,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 2 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 0 3 1 2 0 1 3 1 3,19,3,0,244,True
human,Rex,17,1,228,5,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 0 3 1 2 0 1 3 1 3,30,0,2,245,True
human,Rex,17,1,229,6,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 2 0 2 3 3 1 0 3 1 2 0 1 3 1 3,30,2,1,246,True
human,Rex,17,1,230,7,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 1 0 2 3 3 1 0 3 1 2 0 1 3 1 3,37,3,1,247,True
human,Rex,17,1,231,8,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 1 0 2 3 3 1 0 1 1 2 0 1 3 1 3,30,1,2,248,True
human,Rex,17,1,232,9,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 2 0 2 3 3 1 0 1 1 2 0 1 3 1 3,10,3,2,249,True
human,Rex,17,1,233,10,2 0 3 3 2 1 2 2 2 0 2 3 1 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 2 0 2 3 3 1 0 1 1 2 0 1 3 1 3,12,1,3,250,True
human,Rex,17,1,234,11,2 0 3 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 2 0 2 3 3 1 0 1 1 2 0 1 3 1 3,30,2,3,251,True
human,Rex,17,1,235,12,2 0 3 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 3 0 2 3 3 1 0 1 1 2 0 1 3 1 3,2,3,0,252,True
human,Rex,17,1,236,13,2 0 0 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 3 0 2 3 3 1 0 1 1 2 0 1 3 1 3,40,0,1,253,True
human,Rex,17,1,237,14,2 0 0 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 3 0 2 3 3 1 0 1 1 2 1 1 3 1 3,40,1,0,254,True
human,Rex,17,1,238,15,2 0 0 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 2 2 3 2 1 1 0 1 3 0 2 3 3 1 0 1 1 2 0 1 3 1 3,25,2,0,255,True
human,Rex,17,1,239,16,2 0 0 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 2 2 3 0 1 1 0 1 3 0 2 3 3 1 0 1 1 2 0 1 3 1 3,25,0,3,256,True
human,Rex,17,1,240,17,2 0 0 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 2 2 3 3 1 1 0 1 3 0 2 3 3 1 0 1 1 2 0 1 3 1 3,30,3,2,257,True
human,Rex,17,1,241,18,2 0 0 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 2 2 3 3 1 1 0 1 2 0 2 3 3 1 0 1 1 2 0 1 3 1 3,22,2,3,258,True
human,Rex,17,1,242,19,2 0 0 3 2 1 2 2 2 0 2 3 3 3 3 1 0 3 2 0 1 0 3 2 3 3 1 1 0 1 2 0 2 3 3 1 0 1 1 2 0 1 3 1 3,14,3,0,259,True
