agent,participant,round,attempt_id,agent_step,attempt_recolor_step,state_before,region,old_color,new_color,source_step,is_final_attempt
human,5201314,14,1,121,2,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 2 2 3 1 0 2 1 2 1 0 2 3 2 3 3,30,2,3,173,True
human,5201314,14,1,122,3,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 3 2 3 1 0 2 1 2 1 0 2 3 2 3 3,43,3,2,174,True
human,5201314,14,1,123,4,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 3 2 3 1 0 2 1 2 1 0 2 3 2 2 3,37,2,0,175,True
human,5201314,14,1,124,5,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 3 2 3 1 0 2 1 0 1 0 2 3 2 2 3,36,1,0,176,True
human,5201314,14,1,125,6,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 3 2 3 1 0 2 0 0 1 0 2 3 2 2 3,37,0,3,177,True
human,5201314,14,1,126,7,3 3 0 2 2 0 1 1 3 0 3 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 3 2 3 1 0 2 0 3 1 0 2 3 2 2 3,10,3,2,178,True
human,5201314,14,1,127,8,3 3 0 2 2 0 1 1 3 0 2 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 3 2 3 1 0 2 0 3 1 0 2 3 2 2 3,4,2,0,179,True
human,5201314,14,1,128,9,3 3 0 2 0 0 1 1 3 0 2 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 0 0 1 3 2 3 1 0 2 0 3 1 0 2 3 2 2 3,27,0,1,180,True
human,5201314,14,1,129,10,3 3 0 2 0 0 1 1 3 0 2 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 1 0 1 3 2 3 1 0 2 0 3 1 0 2 3 2 2 3,29,1,0,181,True
human,5201314,14,1,130,11,3 3 0 2 0 0 1 1 3 0 2 3 0 2 3 1 1 1 0 2 3 3 2 2 1 1 0 1 0 0 3 2 3 1 0 2 0 3 1 0 2 3 2 2 3,19,2,1,182,True
human,5201314,14,1,131,12,3 3 0 2 0 0 1 1 3 0 2 3 0 2 3 1 1 1 0 1 3 3 2 2 1 1 0 1 0 0 3 2 3 1 0 2 0 3 1 0 2 3 2 2 3,44,3,0,183,True
human,5201314,15,1,132,1,0 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 0 3 2 3 1 3 1 1 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,0,0,2,185,True
human,5201314,15,1,133,2,2 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 0 3 2 3 1 3 1 1 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,20,0,2,186,True
human,5201314,15,1,134,3,2 2 1 2 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 2 3 2 3 1 3 1 1 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,3,2,0,187,True
human,5201314,15,1,135,4,2 2 1 0 1 2 1 0 3 2 0 2 0 1 2 0 0 0 3 3 2 3 2 3 1 3 1 1 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,10,0,2,188,True
human,5201314,15,1,136,5,2 2 1 0 1 2 1 0 3 2 2 2 0 1 2 0 0 0 3 3 2 3 2 3 1 3 1 1 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,21,3,0,189,True
human,5201314,15,1,137,6,2 2 1 0 1 2 1 0 3 2 2 2 0 1 2 0 0 0 3 3 2 0 2 3 1 3 1 1 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,24,1,3,190,True
human,5201314,15,1,138,7,2 2 1 0 1 2 1 0 3 2 2 2 0 1 2 0 0 0 3 3 2 0 2 3 3 3 1 1 1 3 1 0 3 1 3 3 1 1 1 1 2 3 3 0 0,23,3,2,191,True
human,5201314,16,2,139,1,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 1 3 3 1 0 3 3 2 0 1 2 3 2 0 0 2 3 0 3 0 0,28,0,1,197,True
human,5201314,16,2,140,2,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 1 3 3 1 1 3 3 2 0 1 2 3 2 0 0 2 3 0 3 0 0,25,3,1,198,True
human,5201314,16,2,141,3,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 1 1 3 1 1 3 3 2 0 1 2 3 2 0 0 2 3 0 3 0 0,33,1,3,199,True
human,5201314,16,2,142,4,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 1 1 3 1 1 3 3 2 0 3 2 3 2 0 0 2 3 0 3 0 0,15,3,0,200,True
human,5201314,16,2,143,5,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 0 0 3 2 0 3 2 2 0 1 1 3 1 1 3 3 2 0 3 2 3 2 0 0 2 3 0 3 0 0,40,3,0,201,True
human,5201314,16,2,144,6,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 0 0 3 2 0 3 2 2 0 1 1 3 1 1 3 3 2 0 3 2 3 2 0 0 2 0 0 3 0 0,15,0,3,202,True
human,5201314,16,2,145,7,3 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 1 1 3 1 1 3 3 2 0 3 2 3 2 0 0 2 0 0 3 0 0,0,3,1,203,True
human,5201314,16,2,146,8,1 2 1 0 3 1 3 2 3 1 0 1 3 2 2 3 0 3 2 0 3 2 2 0 1 1 3 1 1 3 3 2 0 3 2 3 2 0 0 2 0 0 3 0 0,8,3,2,204,True
human,5201314,17,1,147,1,2 0 3 3 2 1 2 2 2 0 3 3 1 3 3 1 0 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 3 2 1 2 0 1 3 1 3,14,3,0,206,True
human,5201314,17,1,148,2,2 0 3 3 2 1 2 2 2 0 3 3 1 3 0 1 0 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 3 2 1 2 0 1 3 1 3,16,0,3,207,True
human,5201314,17,1,149,3,2 0 3 3 2 1 2 2 2 0 3 3 1 3 0 1 3 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 3 2 1 2 0 1 3 1 3,10,3,0,208,True
human,5201314,17,1,150,4,2 0 3 3 2 1 2 2 2 0 0 3 1 3 0 1 3 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 3 1 3 2 1 2 0 1 3 1 3,34,3,0,209,True
human,5201314,17,1,151,5,2 0 3 3 2 1 2 2 2 0 0 3 1 3 0 1 3 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 0 1 3 2 1 2 0 1 3 1 3,11,3,2,210,True
human,5201314,17,1,152,6,2 0 3 3 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 0 2 2 3 2 1 1 0 1 0 0 2 3 0 1 3 2 1 2 0 1 3 1 3,24,3,2,211,True
human,5201314,17,1,153,7,2 0 3 3 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 0 2 2 2 2 1 1 0 1 0 0 2 3 0 1 3 2 1 2 0 1 3 1 3,3,3,1,212,True
human,5201314,17,1,154,8,2 0 3 1 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 0 2 2 2 2 1 1 0 1 0 0 2 3 0 1 3 2 1 2 0 1 3 1 3,31,0,2,213,True
human,5201314,17,1,155,9,2 0 3 1 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 0 2 2 2 2 1 1 0 1 0 2 2 3 0 1 3 2 1 2 0 1 3 1 3,31,2,0,214,True
human,5201314,17,1,156,10,2 0 3 1 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 0 2 2 2 2 1 1 0 1 0 0 2 3 0 1 3 2 1 2 0 1 3 1 3,31,0,1,215,True
human,5201314,17,1,157,11,2 0 3 1 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 0 2 2 2 2 1 1 0 1 0 1 2 3 0 1 3 2 1 2 0 1 3 1 3,3,1,0,216,True
human,5201314,17,1,158,12,2 0 3 0 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 0 2 2 2 2 1 1 0 1 0 1 2 3 0 1 3 2 1 2 0 1 3 1 3,21,0,3,217,True
human,5201314,17,1,159,13,2 0 3 0 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 3 2 2 2 2 1 1 0 1 0 1 2 3 0 1 3 2 1 2 0 1 3 1 3,40,0,3,218,True
human,5201314,17,1,160,14,2 0 3 0 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 3 2 2 2 2 1 1 0 1 0 1 2 3 0 1 3 2 1 2 3 1 3 1 3,33,3,0,219,True
human,5201314,17,1,161,15,2 0 3 0 2 1 2 2 2 0 0 2 1 3 0 1 3 3 3 3 1 3 2 2 2 2 1 1 0 1 0 1 2 0 0 1 3 2 1 2 3 1 3 1 3,17,3,0,220,True
human,5201314,17,1,162,16,2 0 3 0 2 1 2 2 2 0 0 2 1 3 0 1 3 0 3 3 1 3 2 2 2 2 1 1 0 1 0 1 2 0 0 1 3 2 1 2 3 1 3 1 3,37,2,1,221,True
human,5201314,17,1,163,17,2 0 3 0 2 1 2 2 2 0 0 2 1 3 0 1 3 0 3 3 1 3 2 2 2 2 1 1 0 1 0 1 2 0 0 1 3 1 1 2 3 1 3 1 3,21,3,0,222,True
human,5201314,17,1,164,18,2 0 3 0 2 1 2 2 2 0 0 2 1 3 0 1 3 0 3 3 1 0 2 2 2 2 1 1 0 1 0 1 2 0 0 1 3 1 1 2 3 1 3 1 3,3,0,1,223,True
human,5201314,17,1,165,19,2 0 3 1 2 1 2 2 2 0 0 2 1 3 0 1 3 0 3 3 1 0 2 2 2 2 1 1 0 1 0 1 2 0 0 1 3 1 1 2 3 1 3 1 3,31,1,3,224,True
human,5201314,17,1,166,20,2 0 3 1 2 1 2 2 2 0 0 2 1 3 0 1 3 0 3 3 1 0 2 2 2 2 1 1 0 1 0 3 2 0 0 1 3 1 1 2 3 1 3 1 3,42,3,2,225,True
human,5201314,17,1,167,21,2 0 3 1 2 1 2 2 2 0 0 2 1 3 0 1 3 0 3 3 1 0 2 2 2 2 1 1 0 1 0 3 2 0 0 1 3 1 1 2 3 1 2 1 3,6,2,0,226,True
human,5201314,17,1,168,22,2 0 3 1 2 1 0 2 2 0 0 2 1 3 0 1 3 0 3 3 1 0 2 2 2 2 1 1 0 1 0 3 2 0 0 1 3 1 1 2 3 1 2 1 3,14,0,1,227,True
human,5201314,17,1,169,23,2 0 3 1 2 1 0 2 2 0 0 2 1 3 1 1 3 0 3 3 1 0 2 2 2 2 1 1 0 1 0 3 2 0 0 1 3 1 1 2 3 1 2 1 3,27,1,3,228,True
human,5201314,17,1,170,24,2 0 3 1 2 1 0 2 2 0 0 2 1 3 1 1 3 0 3 3 1 0 2 2 2 2 1 3 0 1 0 3 2 0 0 1 3 1 1 2 3 1 2 1 3,29,1,0,229,True
human,5201314,18,1,171,1,1 3 0 2 3 1 0 1 1 0 2 3 0 2 3 2 2 1 2 3 2 0 0 0 3 3 3 1 0 1 0 1 1 0 0 2 2 1 1 0 0 2 3 1 3,31,1,0,231,True
human,5201314,18,1,172,2,1 3 0 2 3 1 0 1 1 0 2 3 0 2 3 2 2 1 2 3 2 0 0 0 3 3 3 1 0 1 0 0 1 0 0 2 2 1 1 0 0 2 3 1 3,28,0,1,232,True
human,5201314,18,1,173,3,1 3 0 2 3 1 0 1 1 0 2 3 0 2 3 2 2 1 2 3 2 0 0 0 3 3 3 1 1 1 0 0 1 0 0 2 2 1 1 0 0 2 3 1 3,23,0,1,233,True
human,5201314,18,1,174,4,1 3 0 2 3 1 0 1 1 0 2 3 0 2 3 2 2 1 2 3 2 0 0 1 3 3 3 1 1 1 0 0 1 0 0 2 2 1 1 0 0 2 3 1 3,29,1,2,234,True
human,5201314,18,1,175,5,1 3 0 2 3 1 0 1 1 0 2 3 0 2 3 2 2 1 2 3 2 0 0 1 3 3 3 1 1 2 0 0 1 0 0 2 2 1 1 0 0 2 3 1 3,0,1,0,235,True
human,5201314,18,1,176,6,0 3 0 2 3 1 0 1 1 0 2 3 0 2 3 2 2 1 2 3 2 0 0 1 3 3 3 1 1 2 0 0 1 0 0 2 2 1 1 0 0 2 3 1 3,22,0,2,236,True
human,5201314,18,1,177,7,0 3 0 2 3 1 0 1 1 0 2 3 0 2 3 2 2 1 2 3 2 0 2 1 3 3 3 1 1 2 0 0 1 0 0 2 2 1 1 0 0 2 3 1 3,15,2,0,237,True
human,5201314,18,1,178,8,0 3 0 2 3 1 0 1 1 0 2 3 0 2 3 0 2 1 2 3 2 0 2 1 3 3 3 1 1 2 0 0 1 0 0 2 2 1 1 0 0 2 3 1 3,40,0,3,238,True
human,5201314,19,1,179,1,3 0 3 1 2 2 1 0 2 3 0 3 3 3 0 0 3 3 0 1 1 1 1 0 2 1 2 3 1 0 2 3 2 2 3 0 3 1 0 2 2 1 0 0 2,32,2,1,240,True
human,5201314,19,1,180,2,3 0 3 1 2 2 1 0 2 3 0 3 3 3 0 0 3 3 0 1 1 1 1 0 2 1 2 3 1 0 2 3 1 2 3 0 3 1 0 2 2 1 0 0 2,20,1,2,241,True
human,5201314,19,1,181,3,3 0 3 1 2 2 1 0 2 3 0 3 3 3 0 0 3 3 0 1 2 1 1 0 2 1 2 3 1 0 2 3 1 2 3 0 3 1 0 2 2 1 0 0 2,21,1,0,242,True
human,5201314,19,1,182,4,3 0 3 1 2 2 1 0 2 3 0 3 3 3 0 0 3 3 0 1 2 0 1 0 2 1 2 3 1 0 2 3 1 2 3 0 3 1 0 2 2 1 0 0 2,1,0,1,243,True
human,5201314,19,1,183,5,3 1 3 1 2 2 1 0 2 3 0 3 3 3 0 0 3 3 0 1 2 0 1 0 2 1 2 3 1 0 2 3 1 2 3 0 3 1 0 2 2 1 0 0 2,23,0,1,244,True
human,5201314,19,1,184,6,3 1 3 1 2 2 1 0 2 3 0 3 3 3 0 0 3 3 0 1 2 0 1 1 2 1 2 3 1 0 2 3 1 2 3 0 3 1 0 2 2 1 0 0 2,10,0,1,245,True
human,5201314,20,2,185,1,0 1 3 2 0 2 3 1 2 2 2 0 1 2 2 2 1 0 3 0 3 1 3 3 3 3 2 1 1 2 0 3 3 3 1 2 2 0 2 3 1 1 3 0 2,26,2,0,263,True
human,5201314,20,2,186,2,0 1 3 2 0 2 3 1 2 2 2 0 1 2 2 2 1 0 3 0 3 1 3 3 3 3 0 1 1 2 0 3 3 3 1 2 2 0 2 3 1 1 3 0 2,5,2,0,264,True
human,5201314,20,2,187,3,0 1 3 2 0 0 3 1 2 2 2 0 1 2 2 2 1 0 3 0 3 1 3 3 3 3 0 1 1 2 0 3 3 3 1 2 2 0 2 3 1 1 3 0 2,4,0,1,265,True
human,5201314,20,2,188,4,0 1 3 2 1 0 3 1 2 2 2 0 1 2 2 2 1 0 3 0 3 1 3 3 3 3 0 1 1 2 0 3 3 3 1 2 2 0 2 3 1 1 3 0 2,1,1,0,266,True
human,5201314,20,2,189,5,0 0 3 2 1 0 3 1 2 2 2 0 1 2 2 2 1 0 3 0 3 1 3 3 3 3 0 1 1 2 0 3 3 3 1 2 2 0 2 3 1 1 3 0 2,37,0,1,267,True
human,5201314,20,2,190,6,0 0 3 2 1 0 3 1 2 2 2 0 1 2 2 2 1 0 3 0 3 1 3 3 3 3 0 1 1 2 0 3 3 3 1 2 2 1 2 3 1 1 3 0 2,4,1,3,268,True
human,5201314,20,2,191,7,0 0 3 2 3 0 3 1 2 2 2 0 1 2 2 2 1 0 3 0 3 1 3 3 3 3 0 1 1 2 0 3 3 3 1 2 2 1 2 3 1 1 3 0 2,6,3,0,269,True
human,5201314,21,2,192,1,0 2 2 3 1 2 3 3 3 1 0 2 2 1 1 1 3 2 1 1 0 0 3 3 0 3 0 0 3 1 1 1 2 1 2 1 0 2 0 2 2 3 2 0 3,34,2,3,274,True
human,5201314,21,2,193,2,0 2 2 3 1 2 3 3 3 1 0 2 2 1 1 1 3 2 1 1 0 0 3 3 0 3 0 0 3 1 1 1 2 1 3 1 0 2 0 2 2 3 2 0 3,14,1,3,275,True
human,5201314,21,2,194,3,0 2 2 3 1 2 3 3 3 1 0 2 2 1 3 1 3 2 1 1 0 0 3 3 0 3 0 0 3 1 1 1 2 1 3 1 0 2 0 2 2 3 2 0 3,35,1,2,276,True
human,5201314,21,2,195,4,0 2 2 3 1 2 3 3 3 1 0 2 2 1 3 1 3 2 1 1 0 0 3 3 0 3 0 0 3 1 1 1 2 1 3 2 0 2 0 2 2 3 2 0 3,1,2,0,277,True
human,5201314,21,2,196,5,0 0 2 3 1 2 3 3 3 1 0 2 2 1 3 1 3 2 1 1 0 0 3 3 0 3 0 0 3 1 1 1 2 1 3 2 0 2 0 2 2 3 2 0 3,21,0,3,278,True
human,5201314,21,2,197,6,0 0 2 3 1 2 3 3 3 1 0 2 2 1 3 1 3 2 1 1 0 3 3 3 0 3 0 0 3 1 1 1 2 1 3 2 0 2 0 2 2 3 2 0 3,1,0,1,279,True
human,5201314,21,2,198,7,0 1 2 3 1 2 3 3 3 1 0 2 2 1 3 1 3 2 1 1 0 3 3 3 0 3 0 0 3 1 1 1 2 1 3 2 0 2 0 2 2 3 2 0 3,1,1,0,280,True
human,5201314,21,2,199,8,0 0 2 3 1 2 3 3 3 1 0 2 2 1 3 1 3 2 1 1 0 3 3 3 0 3 0 0 3 1 1 1 2 1 3 2 0 2 0 2 2 3 2 0 3,27,0,1,281,True
human,5201314,21,2,200,9,0 0 2 3 1 2 3 3 3 1 0 2 2 1 3 1 3 2 1 1 0 3 3 3 0 3 0 1 3 1 1 1 2 1 3 2 0 2 0 2 2 3 2 0 3,13,1,0,282,True
human,5201314,21,2,201,10,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 1 3 2 1 1 0 3 3 3 0 3 0 1 3 1 1 1 2 1 3 2 0 2 0 2 2 3 2 0 3,29,1,0,283,True
human,5201314,21,2,202,11,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 1 3 2 1 1 0 3 3 3 0 3 0 1 3 0 1 1 2 1 3 2 0 2 0 2 2 3 2 0 3,33,1,2,284,True
human,5201314,21,2,203,12,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 1 3 2 1 1 0 3 3 3 0 3 0 1 3 0 1 1 2 2 3 2 0 2 0 2 2 3 2 0 3,17,2,0,285,True
human,5201314,21,2,204,13,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 1 3 0 1 1 0 3 3 3 0 3 0 1 3 0 1 1 2 2 3 2 0 2 0 2 2 3 2 0 3,20,0,1,286,True
human,5201314,21,2,205,14,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 1 3 0 1 1 1 3 3 3 0 3 0 1 3 0 1 1 2 2 3 2 0 2 0 2 2 3 2 0 3,28,3,0,287,True
human,5201314,21,2,206,15,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 1 3 0 1 1 1 3 3 3 0 3 0 1 0 0 1 1 2 2 3 2 0 2 0 2 2 3 2 0 3,28,0,2,288,True
human,5201314,21,2,207,16,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 1 3 0 1 1 1 3 3 3 0 3 0 1 2 0 1 1 2 2 3 2 0 2 0 2 2 3 2 0 3,15,1,0,289,True
human,5201314,21,2,208,17,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 0 3 0 1 1 1 3 3 3 0 3 0 1 2 0 1 1 2 2 3 2 0 2 0 2 2 3 2 0 3,40,2,1,290,True
human,5201314,21,2,209,18,0 0 2 3 1 2 3 3 3 1 0 2 2 0 3 0 3 0 1 1 1 3 3 3 0 3 0 1 2 0 1 1 2 2 3 2 0 2 0 2 1 3 2 0 3,0,0,1,291,True
human,5201314,21,2,210,19,1 0 2 3 1 2 3 3 3 1 0 2 2 0 3 0 3 0 1 1 1 3 3 3 0 3 0 1 2 0 1 1 2 2 3 2 0 2 0 2 1 3 2 0 3,40,1,0,292,True
human,5201314,21,2,211,20,1 0 2 3 1 2 3 3 3 1 0 2 2 0 3 0 3 0 1 1 1 3 3 3 0 3 0 1 2 0 1 1 2 2 3 2 0 2 0 2 0 3 2 0 3,4,1,0,293,True
human,5201314,21,2,212,21,1 0 2 3 0 2 3 3 3 1 0 2 2 0 3 0 3 0 1 1 1 3 3 3 0 3 0 1 2 0 1 1 2 2 3 2 0 2 0 2 0 3 2 0 3,40,0,2,294,True
human,5201314,21,2,213,22,1 0 2 3 0 2 3 3 3 1 0 2 2 0 3 0 3 0 1 1 1 3 3 3 0 3 0 1 2 0 1 1 2 2 3 2 0 2 0 2 2 3 2 0 3,9,1,0,295,True
human,5201314,22,1,214,1,0 3 2 0 1 1 2 2 2 3 2 0 3 3 0 2 2 0 1 3 3 1 3 1 3 3 2 3 1 2 1 3 1 2 0 0 0 1 0 3 0 2 0 0 0,40,0,3,297,True
human,5201314,22,1,215,2,0 3 2 0 1 1 2 2 2 3 2 0 3 3 0 2 2 0 1 3 3 1 3 1 3 3 2 3 1 2 1 3 1 2 0 0 0 1 0 3 3 2 0 0 0,22,3,0,298,True
human,5201314,22,1,216,3,0 3 2 0 1 1 2 2 2 3 2 0 3 3 0 2 2 0 1 3 3 1 0 1 3 3 2 3 1 2 1 3 1 2 0 0 0 1 0 3 3 2 0 0 0,36,0,2,299,True
human,5201314,22,1,217,4,0 3 2 0 1 1 2 2 2 3 2 0 3 3 0 2 2 0 1 3 3 1 0 1 3 3 2 3 1 2 1 3 1 2 0 0 2 1 0 3 3 2 0 0 0,42,0,3,300,True
human,5201314,22,1,218,5,0 3 2 0 1 1 2 2 2 3 2 0 3 3 0 2 2 0 1 3 3 1 0 1 3 3 2 3 1 2 1 3 1 2 0 0 2 1 0 3 3 2 3 0 0,41,2,0,301,True
human,5201314,22,1,219,6,0 3 2 0 1 1 2 2 2 3 2 0 3 3 0 2 2 0 1 3 3 1 0 1 3 3 2 3 1 2 1 3 1 2 0 0 2 1 0 3 3 0 3 0 0,3,0,1,302,True
human,5201314,23,1,220,1,3 0 2 1 2 1 2 3 2 1 3 1 2 2 3 0 3 2 1 1 2 3 3 0 1 1 1 2 3 2 2 0 0 0 1 2 1 1 0 2 3 3 1 3 0,13,2,1,304,True
human,5201314,23,1,221,2,3 0 2 1 2 1 2 3 2 1 3 1 2 1 3 0 3 2 1 1 2 3 3 0 1 1 1 2 3 2 2 0 0 0 1 2 1 1 0 2 3 3 1 3 0,13,1,0,305,True
human,5201314,23,1,222,3,3 0 2 1 2 1 2 3 2 1 3 1 2 0 3 0 3 2 1 1 2 3 3 0 1 1 1 2 3 2 2 0 0 0 1 2 1 1 0 2 3 3 1 3 0,23,0,2,306,True
human,5201314,23,1,223,4,3 0 2 1 2 1 2 3 2 1 3 1 2 0 3 0 3 2 1 1 2 3 3 2 1 1 1 2 3 2 2 0 0 0 1 2 1 1 0 2 3 3 1 3 0,29,2,1,307,True
human,5201314,23,1,224,5,3 0 2 1 2 1 2 3 2 1 3 1 2 0 3 0 3 2 1 1 2 3 3 2 1 1 1 2 3 1 2 0 0 0 1 2 1 1 0 2 3 3 1 3 0,25,1,0,308,True
human,5201314,23,1,225,6,3 0 2 1 2 1 2 3 2 1 3 1 2 0 3 0 3 2 1 1 2 3 3 2 1 0 1 2 3 1 2 0 0 0 1 2 1 1 0 2 3 3 1 3 0,30,2,3,309,True
human,5201314,23,1,226,7,3 0 2 1 2 1 2 3 2 1 3 1 2 0 3 0 3 2 1 1 2 3 3 2 1 0 1 2 3 1 3 0 0 0 1 2 1 1 0 2 3 3 1 3 0,9,1,0,310,True
human,5201314,23,1,227,8,3 0 2 1 2 1 2 3 2 0 3 1 2 0 3 0 3 2 1 1 2 3 3 2 1 0 1 2 3 1 3 0 0 0 1 2 1 1 0 2 3 3 1 3 0,39,2,0,311,True
human,5201314,23,1,228,9,3 0 2 1 2 1 2 3 2 0 3 1 2 0 3 0 3 2 1 1 2 3 3 2 1 0 1 2 3 1 3 0 0 0 1 2 1 1 0 0 3 3 1 3 0,6,2,1,312,True
human,5201314,24,1,229,1,3 1 0 1 1 1 2 2 3 3 2 3 3 2 2 0 0 3 3 1 1 2 3 0 2 1 0 1 3 2 2 1 2 0 1 0 0 2 0 1 0 1 0 0 3,40,0,3,314,True
human,5201314,24,1,230,2,3 1 0 1 1 1 2 2 3 3 2 3 3 2 2 0 0 3 3 1 1 2 3 0 2 1 0 1 3 2 2 1 2 0 1 0 0 2 0 1 3 1 0 0 3,31,1,3,315,True
human,5201314,24,1,231,3,3 1 0 1 1 1 2 2 3 3 2 3 3 2 2 0 0 3 3 1 1 2 3 0 2 1 0 1 3 2 2 3 2 0 1 0 0 2 0 1 3 1 0 0 3,44,3,1,316,True
human,5201314,24,1,232,4,3 1 0 1 1 1 2 2 3 3 2 3 3 2 2 0 0 3 3 1 1 2 3 0 2 1 0 1 3 2 2 3 2 0 1 0 0 2 0 1 3 1 0 0 1,18,3,1,317,True
human,5201314,24,1,233,5,3 1 0 1 1 1 2 2 3 3 2 3 3 2 2 0 0 3 1 1 1 2 3 0 2 1 0 1 3 2 2 3 2 0 1 0 0 2 0 1 3 1 0 0 1,3,1,3,318,True
human,5201314,24,1,234,6,3 1 0 3 1 1 2 2 3 3 2 3 3 2 2 0 0 3 1 1 1 2 3 0 2 1 0 1 3 2 2 3 2 0 1 0 0 2 0 1 3 1 0 0 1,24,2,1,319,True
human,5201314,25,1,235,1,2 3 3 2 1 0 1 1 3 3 3 2 2 1 0 2 2 3 3 2 3 2 2 1 3 1 0 2 3 0 0 3 0 2 2 0 0 3 0 2 2 2 3 3 1,41,2,1,321,True
human,5201314,25,1,236,2,2 3 3 2 1 0 1 1 3 3 3 2 2 1 0 2 2 3 3 2 3 2 2 1 3 1 0 2 3 0 0 3 0 2 2 0 0 3 0 2 2 1 3 3 1,11,2,1,322,True
human,5201314,25,1,237,3,2 3 3 2 1 0 1 1 3 3 3 1 2 1 0 2 2 3 3 2 3 2 2 1 3 1 0 2 3 0 0 3 0 2 2 0 0 3 0 2 2 1 3 3 1,44,1,0,323,True
human,5201314,25,1,238,4,2 3 3 2 1 0 1 1 3 3 3 1 2 1 0 2 2 3 3 2 3 2 2 1 3 1 0 2 3 0 0 3 0 2 2 0 0 3 0 2 2 1 3 3 0,15,2,1,324,True
human,5201314,25,1,239,5,2 3 3 2 1 0 1 1 3 3 3 1 2 1 0 1 2 3 3 2 3 2 2 1 3 1 0 2 3 0 0 3 0 2 2 0 0 3 0 2 2 1 3 3 0,7,1,3,325,True
human,5201314,25,1,240,6,2 3 3 2 1 0 1 3 3 3 3 1 2 1 0 1 2 3 3 2 3 2 2 1 3 1 0 2 3 0 0 3 0 2 2 0 0 3 0 2 2 1 3 3 0,35,0,2,326,True
human,5201314,25,1,241,7,2 3 3 2 1 0 1 3 3 3 3 1 2 1 0 1 2 3 3 2 3 2 2 1 3 1 0 2 3 0 0 3 0 2 2 2 0 3 0 2 2 1 3 3 0,28,3,1,327,True
human,5201314,25,1,242,8,2 3 3 2 1 0 1 3 3 3 3 1 2 1 0 1 2 3 3 2 3 2 2 1 3 1 0 2 1 0 0 3 0 2 2 2 0 3 0 2 2 1 3 3 0,3,2,1,328,True
